filename,duration_v1,duration_c1,duration_v2,duration,f0_v1_mp,f0_v2_mp,in_v1_mp,in_c1_mp,in_v2_mp,f0_00,f0_05,f0_10,f0_15,f0_20,f0_25,f0_30,f0_35,f0_40,f0_45,f0_50,f0_55,f0_60,f0_65,f0_70,f0_75,f0_80,f0_85,f0_90,f0_95,f0_100,in_00,in_05,in_10,in_15,in_20,in_25,in_30,in_35,in_40,in_45,in_50,in_55,in_60,in_65,in_70,in_75,in_80,in_85,in_90,in_95,in_100
las_alas_lola,0.05950726226235282,0.10632547595405688,0.07307141763097738,0.24371724323625385,175.99871881950787,179.71713466905487,80.79035524123717,77.71639577268272,81.51124805081766,175.04663080730546,175.95363313765083,175.8098660423369,176.13992866715196,176.05627864864772,176.42703625508042,173.96786974830863,176.82220000345592,NA,NA,NA,NA,NA,NA,240.4270881933161,193.93437988607852,185.40616587097136,179.72731165819846,175.18191782078483,172.16601494677113,168.94499260289734,81.33656473092313,81.98930615343878,81.56254225050118,79.20893814793958,75.52542645739256,73.38012925061109,72.85312544953665,76.80390445060124,78.74546270419226,78.3175439994976,76.84733079733117,76.6225010796195,75.13268637006455,69.50296368872273,74.0441770318935,78.5763517114813,80.61166218207376,81.51061498823805,81.83552428841932,82.10742985241683,81.87001276005894
las_alas_sergio,0.01787180725606465,0.12880085952956116,0.0569678672116222,0.2087852448365728,128.84620621733652,126.59330893995056,80.60720192318233,72.1207130891651,76.62985401977606,130.8217924183106,128.56181829340392,127.70124316951272,127.59536701821308,126.99198559510988,126.2115177607178,118.0305408740489,117.9189503647345,NA,NA,NA,NA,NA,NA,NA,147.10544676736922,149.18821831176942,134.21300235830594,120.1237862119221,117.10596471885356,116.03787211802938,81.34073292365936,80.33052798037015,77.43332311072174,74.96600293234813,73.29430348663305,71.62694955173902,70.61769260354417,70.88250459332657,71.99341376583112,74.5969232407244,76.17921551172965,74.85743183695172,70.8585342335233,67.17481573521393,69.1637929214436,74.44997592422635,76.52111358187406,76.49035155687415,77.26851039445353,78.20174914431742,77.94518498981769
las_alas_txell,0.09018956173247202,0.0928921996555132,0.12441813034178369,0.3162067766764982,158.97914802530002,161.23836083419727,86.27989916439627,60.36013209624764,82.38928462703187,161.58008049210065,160.60348394478677,160.0116582740493,158.7970357130228,157.01755188521727,156.18191686457058,156.93514883161552,157.03668897885055,153.80654908754283,150.72139434014937,147.14702485755737,194.7817323756157,202.03480348004888,175.85719490672804,169.62449730474412,164.83151749497728,161.3286445444745,159.7627136539995,157.28231238558567,154.52815194070533,152.61876941152144,84.3044460632292,85.79913821391719,86.04284214850338,86.22651942934709,84.6919740280514,80.7802019017876,75.93007883306223,70.08749163857748,63.764767373087075,60.36039608388458,60.5674377341514,59.674176043406966,72.74798430701844,78.52201958264442,79.54123532618745,80.39739616726416,82.26591556487803,83.9112873977187,84.99866769922865,85.47071349653912,85.16670003080601
quiere_socio_alejandro,0.07462811132364194,0.10249089889364382,0.09623098565416982,0.28149199885233356,133.6911252430356,123.59569409128758,83.13698328215318,67.99468972232019,80.8136890936578,133.19805136385395,133.36842097321625,133.95829835596982,133.5167512314355,133.21893764957102,131.4910027955057,131.7915845563922,NA,NA,NA,NA,NA,NA,128.72957244196962,131.4286739632586,128.0928313626752,124.88530002062714,122.80685659911252,120.57986602985234,119.48618265056318,118.34709591266773,76.20907469968517,81.85645181065524,83.37705568428528,82.71605936192928,79.8225938839277,74.965509852313,69.86622984435525,71.09972430749517,70.664877924838,68.57729046390132,67.67169704085956,66.91091880801926,61.67137855014284,72.52899790143765,80.21411643883232,82.87941658166413,82.0931814925965,80.13505616364718,79.12909665071058,77.61279025229088,72.3905408973449
quiere_socio_cristina,0.14806701410879294,0.15625505175536214,0.12759691999236994,0.4380600140914519,199.3619015998764,172.0560188719929,83.6514623733224,70.53250781034299,81.82053509588171,208.7832094114567,101.80893137773946,101.64718142845616,200.57493720455915,198.52134262925625,197.09569803230255,194.2260499823597,184.92298155186052,NA,NA,NA,NA,NA,77.53642271219168,NA,180.09832738926585,175.10436842805584,172.20048722166945,171.31659665539,172.8134796959192,169.1907038794612,77.01902462563244,80.32582251367485,82.57027925972136,83.50218635328623,83.78705154654773,82.81271135460197,79.36179221782425,73.72718825704015,73.31367668183853,72.1363183202911,70.69616421036075,70.7768455645703,68.99459060166198,65.21999320269494,75.06096014199001,83.04611442890328,82.73622991073803,81.97218151104217,79.7316705496219,76.68181856704969,68.99800387364236
quiere_socio_david,0.06507150815233448,0.11100433743633524,0.06166907635351959,0.24114735374100424,107.0408197201778,113.40299022358722,80.46010046469688,80.09748721930114,82.00966934833376,121.14588854539082,121.4293390617082,125.38905928584136,108.81149471285693,111.6457005215734,110.60569650879034,110.4782394443601,111.92351183230764,NA,NA,NA,NA,NA,NA,NA,161.1145813720519,107.1228698913611,113.12683339403696,112.84195041368471,111.11284307902432,110.20436913120518,78.30746847628356,77.26701045103368,79.49072269433398,80.57011514713872,80.05691629713507,77.55635380113394,73.25644504769771,75.37671949947439,78.24273122965815,79.7918607036183,80.11964976773791,80.581155213399,80.65101938807354,76.88967056831574,73.51538383992803,78.69858228353482,82.07399046228899,82.70677558645518,80.82458609624628,79.44593596764082,77.69127902305232
quiere_socio_lola,0.07593543566637717,0.11661513334479344,0.09166491876869814,0.2901818434393698,232.54098442052893,187.0303770652462,83.7637197977979,79.21123602770899,82.43257988895762,221.11058884629796,224.1965635063374,232.46514932414792,231.68436185899753,225.13238467912888,216.11008389648845,206.84861335524343,206.34628858605137,209.68927602792704,NA,NA,NA,NA,209.6841208962098,207.90008752166753,200.09506712583337,188.8980744061604,186.8934479815171,185.34643967194023,184.353209551696,184.58058311971405,79.67093992569085,82.42724685770624,84.06755310491783,83.27621413652695,81.21750674293135,78.15589612924646,73.84797746200269,75.75580203197799,77.4761839232645,79.01413256798415,79.16790980738595,78.45482279298314,72.88138903343383,72.27591300122566,79.84016346873386,80.95726857434505,81.65753338473374,82.51532704120059,82.09557181122462,79.46269697780572,73.92180093207014
quiere_socio_sergio,0.04525394108280256,0.09522183436173036,0.05185347415737795,0.19751459701764867,161.40928162276586,120.44148077660462,85.31822699954196,73.42436881255044,82.8707957901702,159.98533107108994,163.25355391918225,162.89808015750566,157.8192797043437,153.23191160443048,150.00620235768778,143.42408614880134,126.299934712131,NA,NA,NA,NA,NA,NA,NA,NA,119.70814713954032,120.41333215523947,120.4706753869847,119.7145440737691,117.68672688390416,80.36600340052084,83.39287125405885,84.90770931399857,85.94304407859929,85.02426795914836,80.86246570508172,75.41050525398562,73.26843965086233,73.15342037507325,73.71317413225495,73.31504435526341,72.27711993303038,69.8971419699296,65.64815275491185,67.83395652141259,76.4389989073413,80.93187229314243,82.75546617236546,82.31307238690998,79.38283919660141,75.01813034417664
quiere_socio_txell,0.08827644397799653,0.1538707461005356,0.20352624583815865,0.4536428371091488,184.94154613637,156.19318082929644,86.01003364131418,62.54779255431317,84.75794743047419,175.30557492570014,184.3437466112541,184.82443024702113,182.27577873567083,178.63416515093704,168.5686291120627,160.18728225508082,167.2939917671709,161.63987587224912,NA,NA,192.36284139943996,174.91548385713384,164.71483558511378,158.27487150296415,156.55572427395128,155.78854235522854,154.30927607500698,155.48005145620075,156.376570974289,156.55736342468524,76.53218977897457,84.61042908022961,85.91566781474499,82.46164386056782,77.79203950785232,72.74199595380084,70.18716814181762,64.25861737065091,60.854909188855416,61.97118200176443,58.913180097606656,72.95342297118755,77.94849372916889,79.55601228452495,82.40963831969694,84.39074479804306,84.57040981593842,82.20514676055494,77.02635206769143,70.83041427957603,63.72796992333098
quieres_ocio_alejandro,0.07912306522570772,0.093348741419972,0.08487746996939555,0.26829912117444527,128.5898991275785,116.15793395881548,86.5916695665114,68.20917165546415,76.87622107142784,134.06531985879283,129.3257297787386,129.16609061349095,128.57172383375817,128.2338510958825,127.9614397813919,126.60860457642488,123.12147729531198,126.01043276049909,NA,NA,NA,NA,156.4393063549376,127.45377353063664,122.53090506566495,117.99911731642403,116.11697956477622,115.69956795614966,115.63320248810226,115.49251798997184,79.55377905168292,83.30105452718082,85.5828624540853,86.59417401515215,85.16945188824602,80.30936417889981,73.10260576966056,68.43883855964017,69.69580460639703,68.63245752951677,67.81244679278039,65.38572506105423,60.19983800577548,69.33766054332703,78.57442178082626,80.08913956695343,77.98111200202347,76.72340427476351,75.73541410713088,73.3453717656015,68.23141645594202
quieres_ocio_cristina,0.10363572363504232,0.1354821178770606,0.11659018908942265,0.3589466469651206,192.98289819403777,178.84659128276292,83.44902316005056,74.99238014795694,84.34238069033036,189.57501909301948,191.8469547381087,194.2359543020749,192.8060917748735,191.9171470732496,190.91721301529176,187.3549299045819,179.02637297876134,NA,NA,NA,NA,NA,NA,207.31831475513223,180.11044113760434,179.81572754161226,178.67127077685765,179.19792432001523,183.1367653711005,180.64761179723664,76.13846452187413,80.684645771997907,83.02335312036219,83.47250766763517,83.56008910822169,82.49062495658251,78.2880700632144,74.6348773291266,74.81594577950375,76.08574179477536,72.83829080484753,68.95965146556904,63.62075426120605,72.39959143946254,84.22539100193887,84.85261371824133,84.87774951032544,83.99855478733005,81.74074124080443,79.29871380615565,71.96751815383928
quieres_ocio_david,0.0599165583429051,0.08636521889324153,0.06888023592712517,0.2206816789511356,125.22852049427377,108.73543202756883,85.95792448273083,79.92011120187348,80.08657743169138,129.43816935728643,127.75017530147316,126.15854071694652,125.03816540076794,123.357423320332,122.43764580798522,128.37959280703168,130.14821851378088,129.1250786464549,124.359199458496,124.16856944499014,124.25307005158656,125.8999970313094,123.40080043819324,109.1104552152718,107.44171367721036,109.10214373057136,108.72269046728968,111.65695925689916,111.84977488199756,111.50716823467978,86.9863626784688,86.12645285200763,85.96196886293218,85.85790494233764,85.05116804810034,83.72026459644003,83.17028087988828,82.54522516387114,81.11519111327989,80.15526500864253,79.65510511239422,78.39314273913675,75.76578763040398,73.9967401198812,76.61909565567649,79.09023010075707,80.27059110303652,79.99842956581547,78.75940362385266,77.17719022571066,75.58824666512885
quieres_ocio_lola,0.08358490665261292,0.10753339114296832,0.11880326619725318,0.31461734526545304,208.07174617058112,174.0480027044838,81.53748698746743,79.8750319266862,76.9307170238154,207.2178434955408,208.4123438160873,209.16324477128595,207.4166593227701,204.3427480341759,197.1677895439568,195.34150070790116,202.5294298419215,NA,NA,NA,NA,NA,199.4639072182099,186.7335257557097,179.46433766026692,174.55046917554571,173.56390616797353,174.32063459244233,173.93441222662852,172.85932933880505,81.0987116996566,83.19471360969199,82.50085154922296,81.10213154832724,79.4660410795308,77.18886775895996,75.49750331824596,77.52990838589982,79.43387132547787,79.9755521708739,78.14630218299916,70.95003072798683,68.80452719692269,76.8634510225733,78.35679670240064,77.93625999388924,76.85696330103993,76.57168496678675,75.23630818532797,71.50955383856672,65.51859531996735
quieres_ocio_sergio,0.04768799116513464,0.09584351165541766,0.04020752196276056,0.19075196466053856,153.1628467617342,123.7338175754278,85.38930906426765,70.95886658702916,77.06990686178062,217.8322176334274,155.3980065136145,154.66353641709895,151.66215710636942,145.8223926149547,141.30352763638672,131.74902125671412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122.45734442800986,123.83389438814665,124.2195016132464,123.27776485752123,79.9069632078381,83.82370671960243,85.37500492903864,84.73162135162053,81.36384597096924,76.17754807127353,71.4874615069297,69.7132146936263,69.09538490544196,68.28185574096014,69.73666884075746,71.45601242094405,70.1791439492741,66.17880488135727,63.562745340107554,69.53649723724686,76.28886057119237,78.13688100860526,76.84424678343896,73.98764923420352,70.65457164866102
quieres_ocio_txell,0.08517177706101622,0.15765839583634916,0.18665304334648236,0.43673187812138103,187.2003660541674,162.7565804387009,86.3204760190573,62.55176405170985,80.23716573266726,178.708986467732,185.02390440541575,187.1860989371347,184.49095480294343,177.9789477855756,166.34180497152147,159.0652876097692,159.29491993107462,158.7034770016144,NA,NA,NA,171.75249931305714,166.7231782406868,162.68704219079325,161.75192714102596,162.92584048531705,161.2573176985942,156.87759677534956,156.52376805506074,156.0041211883661,75.61950121591815,82.23062759457105,86.30323056996912,81.48923134198414,76.31309743400872,72.60805228579528,71.44842213334049,64.71125395183623,61.91411401340142,61.43156887347668,59.25389215647054,64.4140054162009,76.58002287701515,79.17618328109381,79.81176915861712,80.60976759920878,79.97738959757841,79.70910769348254,77.80169165140845,71.73598668358777,64.13618450028399
quiza_surja_alejandro,0.09145227321329524,0.07084175994996744,0.06204156563061575,0.2510174979826033,140.89306974748456,147.56495135302524,80.50777965831114,56.93937377832756,74.68326538241766,142.5345213615011,141.9722184659958,142.61533855590534,141.6802580015221,140.5975773591766,140.6534944724408,141.2738945705505,141.10049461710724,142.23404529005808,142.95896666024967,143.22024909092377,NA,NA,NA,NA,NA,173.37896499842125,148.55430733537224,146.03024473797225,143.572703298812,142.0153295601691,74.58752424764384,77.7119899387518,79.96578051787341,80.84562291874019,80.13553180196897,78.93102997956446,76.08416345532639,70.87275598711409,66.14399507838654,62.718158711126726,58.31352997890406,55.26621753759447,54.2579439377908,51.827699958654094,48.80539301200088,60.435113416523976,69.66570049283203,73.87497263402,74.41914197635398,70.2157038054816,68.5274206036964
quiza_surja_david,0.137953035470986,0.1418246527982936,0.05324161723172183,0.3426578741377787,173.2428299214786,189.893141368527,82.77576667327355,78.61368661322045,82.70066045842228,138.6337935380942,170.41989651476896,168.7111664029116,169.46640158788614,173.1208739596337,177.30972096217286,182.61744540197063,188.35728643449545,187.73041280969397,NA,NA,NA,NA,NA,NA,NA,NA,208.74922282782288,192.0311847292094,188.94720759591488,185.40262967405295,81.30408858276954,84.40966257013889,84.24460336045975,84.02084895094112,82.81888444355559,81.11792265819992,80.85112341381975,78.81926358757345,75.84552594396321,78.77998446228904,79.70451469671275,78.53373189427094,78.69520903613295,79.56779915605946,79.98282901487136,77.52864815858776,70.12175786830979,76.97836998172822,82.74276635830118,81.27432721138305,74.87695474127256
quiza_surja_lola,0.10575711629632312,0.12123376746163872,0.0507290232640899,0.2850283256278952,252.06628351617704,223.44512566487236,81.05111271387489,74.99119528359529,85.15848077152702,242.5065799159605,239.25658723726104,239.83073317777857,244.946850937469,255.11701012310695,271.68986808168046,290.19709362277985,315.3030150834871,319.02585992716945,323.1714356387288,NA,NA,NA,NA,NA,NA,NA,240.1611284327226,226.267917105887,216.62159611477844,214.0368221637412,78.89194265316335,82.68332569383071,83.1909490454311,82.62990926016424,80.15717018685284,76.84601179581486,74.175364518004,73.28824590420467,71.23992753704766,70.25449157280848,74.35692227979258,75.79174918528375,75.05097142575728,74.56855587820962,72.76124239687155,67.9458570720816,73.83467126603261,82.71161382665898,85.09425617875462,83.91383350037829,77.60969105502413
quiza_surja_sergio,0.07888553997629558,0.09445950924200204,0.03487214857321225,0.21261853693181815,198.89304412493695,215.59278538683392,82.81147012038177,70.54395597229478,84.91912407211828,NA,211.7057008865506,210.19922123080633,204.22106542049028,199.02815338320443,202.16133368129556,207.2140737840802,209.23865720380627,204.06911060246017,199.3881925440241,NA,NA,NA,NA,NA,NA,NA,219.04653100118557,219.9939545260667,209.1389294806459,200.9136344812652,78.83740489747328,83.2934070537054,84.04083239989221,83.24360127726356,82.71310014426786,81.8953034830834,79.58750234139121,75.61623380830942,71.31815828477434,69.9861809219589,71.49905044731092,72.14480241518628,70.5205171821356,68.60003662168397,67.12261017336044,66.4919514815498,72.38056352837971,80.83139303456517,84.6124492780281,84.35665885115843,80.95745231566104
quiza_surja_txell,0.1122797918392835,0.15084918598254882,0.07799588593415885,0.35483842611804106,189.67526611921804,177.88224591749906,82.9187132453321,64.55405471608348,82.18085927605817,196.83548125002784,197.34856820574055,191.9187396886595,189.92910114705725,189.04559388885275,189.49012557131812,189.93390342571203,189.22854100679788,189.77171862415105,186.87719213183703,NA,NA,NA,NA,NA,193.48017212215072,190.4194110665544,183.43767746164832,176.4915715194776,171.99316918753257,169.10277626773515,72.06212416157032,78.86659633392755,81.67232324198937,82.95280381702223,82.83738212370446,81.02965106004079,77.02386793388641,75.00354077139674,73.46040684480029,69.33373557193282,65.93751561468937,64.55649389364278,64.03679642084995,63.44184360642276,63.34110435736342,71.73829518670148,79.56502557594807,82.06649304778736,82.19835452328695,82.56938991108932,81.61776485253492
quizas_urja_alejandro,0.10370852754878808,0.073456360718551,0.06566697159202739,0.26040350803734996,134.4485537288628,140.6132514553921,79.19534696778899,64.23275586679874,80.9669838448888,233.2763155474212,142.10212552489315,136.9697384256731,135.18604991985944,134.44221775370832,134.41453171592815,135.06037669442952,134.1439531324229,132.4715381818842,134.52646778945336,135.23944608914005,NA,NA,NA,173.75461250740565,166.81321716268147,150.10965361301334,141.88980984086598,139.91183501241838,139.64048939608344,139.03747869657258,75.84440210641797,79.81842919475238,80.04030565397208,79.57750198722181,79.19391221343506,79.42687555659363,79.5392890723692,77.20512121824167,72.83116643444957,67.74839297666338,65.72414406857492,64.26197590132232,63.121084476794714,58.75681598877471,59.50813353017391,72.53337914106189,78.45498693443609,80.64752759299482,81.21437833404362,81.37380614980756,79.14577997639537
quizas_urja_cristina,0.20967492049525915,0.13816327542568407,0.07428879633441299,0.4269870069688224,216.1201872495593,230.71883338382085,83.63763910153573,67.50820715055711,87.21380795047769,261.1138275882953,223.04704240515431,216.13237835431437,213.18513769702537,214.42569962412605,216.30196352980963,217.65095692186568,219.37440935707005,224.04776979501867,227.29309831939136,221.0486975975344,220.4224047551116,NA,NA,NA,371.2448395972203,393.10001191696,234.6396392161882,230.94727031427672,230.19838094322975,229.30414447286253,78.03585490971913,84.78453067959846,84.84428348064571,84.78614972657333,85.16764634360761,83.42434087916197,81.2473816664688,79.81739449140463,77.61432061372598,74.50403331598746,72.03656493258967,69.9237887286045,72.1803978110248,68.08520943433851,68.18762897120894,73.8419641629045,70.61908945059207,84.8785025186822,87.15637900051482,86.95051437890717,82.71133674603719
quizas_urja_david,0.1571701208965057,0.09171967395093532,0.07391002852356926,0.3290331992705884,134.55801956609608,143.0945274467828,76.00426314981529,69.05097308813917,76.06316285827353,154.6516051901717,141.78684855713144,137.27115852290515,134.65447388604167,134.59714467316357,134.75560700756034,136.86661485190413,139.54261657206442,143.47158781036146,143.9567801953119,142.33509081122477,134.70633037569203,137.50690526703616,136.58109283253066,139.53147228867346,151.6716302982721,148.09022697734994,144.3459710930802,142.80285743802983,142.29145539439335,142.84332848627125,73.25806358095126,76.14517072427543,75.9867249074635,76.4274647515261,76.82994483634288,75.5327510752631,74.05323097760069,71.74491241791738,70.15094711385015,68.71492289310206,66.33878976847276,66.99616211284076,68.66124377170354,68.891877161735,64.66429553245433,63.58857690998805,73.36374024855839,76.48694674008429,75.81489598333725,74.85137972985396,70.2908930693734
quizas_urja_lola,0.08261692082549216,0.0927914184640996,0.0728494030924291,0.25069962181528666,236.59466951268956,237.92127868342305,84.31727227826313,76.75115310310382,79.68640156338091,215.6968263750783,233.75182074467656,234.85039628016887,235.9152393508624,238.72364584525073,242.71362448783785,244.6418972905848,241.86853928434144,240.07131342065713,241.42266424053355,NA,NA,NA,NA,NA,243.09112414378484,241.42863493559608,238.18451389248807,235.51870652685915,231.5125710582308,225.0792428673117,74.3093474231526,80.6732183506406,83.26886195065144,84.32541276801854,83.47181880383306,80.39194300382961,76.92925496423356,75.46821174737332,73.71287307311178,75.2959720372083,76.99929129415945,75.48562326892109,74.18333362504877,72.31417072784456,71.59591196474406,75.82919288762234,78.47942182687055,79.65143913403841,79.91880381530721,79.58093759210234,76.13948781388461
quizas_urja_sergio,0.05770576763731061,0.08674242778602104,0.07424563734227224,0.22641243862791932,90.23522777611336,177.1867075843778,82.04222759101941,72.37938754812295,81.5419577290894,NA,91.01980512501822,90.6335372540952,89.79377147119342,88.57973275101611,85.09970235661358,81.64452209291399,77.87318649855699,75.52429409590603,77.55839930644545,80.41677542960983,87.87441992072796,NA,185.8930440113893,187.04720499938705,183.67412883089852,178.55205819936575,177.34400841274532,179.21072012196504,171.1177747389718,163.86468034209682,74.43848178586013,79.97991728768271,81.65297978656702,81.75585966928672,78.606788509915,74.96399056934142,72.69977333385589,71.33412678610244,69.20612472891561,71.06913331408695,76.68890297897032,75.81594686536721,69.19963573490709,71.52368165898858,76.7850381836939,80.37367729705429,81.95694403249806,81.04690317459797,77.8758501084769,72.43918301857434,67.93840771709834
quizas_urja_txell,0.10117383621118632,0.0931713858893976,0.0594467738190021,0.2606512390525478,178.37545110360472,202.22019586440663,86.05387214489612,67.38189138724192,83.50206826364618,195.47449660103428,187.124180063972,183.7824662757998,179.71126076429454,178.41906730228558,179.1029804777114,180.80188518599067,182.2993165247987,179.97489562928425,173.36833652509662,164.74307917001414,164.01638687583738,161.61418821276547,NA,NA,229.3508946229503,214.36127464086735,204.94481452828472,201.092841897941,198.07412054813685,197.25749341109977,78.23192829011667,81.84108607807119,83.45436520206579,85.59105489900843,86.0159175769406,84.87732095541321,82.67342640529293,80.12227550534858,76.56805523839903,72.74302608510096,71.51970445962765,70.09430052693492,65.9165005151797,64.31402908115804,63.899324348133355,74.28580868891946,80.11217888197653,82.46717425475032,83.67593594676357,82.21507383587313,76.74690923666292
si_nego_alejandro,0.03752726808694058,0.05919095404558122,0.04866173224460432,0.15000597545741368,134.5336106102771,129.46900007441658,75.20507983652774,75.06105298206184,78.93817741736041,NA,139.4094921889732,135.03018120189984,134.3428259542948,134.11440863607797,133.59241014703517,131.913546167929,127.86630795635868,127.19918543488296,129.5855553561738,133.63441240757692,133.3052916889473,132.37652179549974,131.75632094404003,132.5050478954515,131.52504808210233,130.36193964914492,129.3220486806637,128.71975494007094,127.9516872128727,127.25505968941778,69.75070729669577,73.51873258637157,75.07222347928564,75.03398106043608,73.89202528822084,72.04474316721218,70.6767275534002,70.71133349172823,72.390337216956965,74.39081882553945,75.54345755701972,75.76367078604488,75.6225581293484,75.70673393820825,76.28857269991178,77.23336776497217,78.23885766760623,79.13262724079861,79.75793527882493,80.04381505885496,80.036950998882
si_nego_cristina,0.06149214906705391,0.07691875092359707,0.08527482692922461,0.2268996023066554,245.88564884739577,223.96653642752852,85.4136746284461,80.3284227190279,82.1282271953872,NA,248.86624389731983,247.65927251083664,244.9244321894343,241.23121537499136,237.7158094630349,235.69217361791524,233.4095662762561,231.02476742182225,230.36935503529335,228.5455349879621,226.14608045568275,224.4799146290437,224.9672399129158,225.12838458817012,224.44991555974545,224.03232076581148,223.81796563577956,223.93353081189264,223.8131820462262,223.25674473868392,82.5147262546427,85.68163494502862,85.66065532151933,85.38322927972817,84.4356425105256,82.74992990348603,81.54475640849863,80.27931506217043,80.17686953154123,80.32350885488954,80.09319360027828,79.83286422067981,79.77661812259642,80.59945458570229,81.5499579438406,81.85164763434193,82.0780242430789,82.22312048491321,82.23426084898483,82.15390649826216,81.40633988416819
si_nego_david,0.05706169405612082,0.03912801878133998,0.06113752934584371,0.1614030774730274,139.01325115470974,116.16276914982276,86.44436103127367,83.10858116388708,79.72934284286585,167.25134159743251,153.1657584096992,143.39222521282696,139.33113595382036,138.63147559801757,137.41431558114837,136.5024199001433,133.67764724596353,130.7670161849677,129.20068643050917,129.12249333246032,127.30246311862192,126.23311697627447,126.07458748168544,124.763117059471,118.3620868399912,116.54764974560224,114.98107373722372,114.04794692853606,113.86819499135906,114.30761035541992,79.85552781089791,82.74628093858878,84.86326820813692,86.09649814044964,86.58615948151767,86.50031751516411,85.47854241287935,83.50882144906853,82.44837866303838,82.92206386775423,83.09452656609321,82.63739808971066,82.05164023916814,81.23054667931787,80.47584046090348,80.15998063092532,79.82623991287507,79.28418629908509,78.82934379868672,79.20670574639087,79.73270896375702
si_nego_lola,0.07626882942934518,0.05110797848358184,0.07941393579756562,0.2107221266707682,203.08444842231015,198.9927460162388,81.52471112861383,83.79541730726268,80.51442179971944,250.41754751869945,202.4333528847042,203.12074629749048,203.0692943407987,203.00088480093916,202.36327269355263,201.0242588902372,200.07088051905671,201.10183218932107,203.76144692299175,204.25371714703076,202.9435036130449,202.5834921796453,200.803751830093,200.34841982766548,200.20259353566115,199.27968849679115,197.9588846858423,196.50049955312923,195.58608049757785,193.5347254840161,77.06681016512395,80.99673527636259,81.81737991037535,81.52592645802405,81.56901133236643,81.39178264838603,81.04762600474241,81.31890845289776,82.98958597855126,83.96959204182296,83.67781331276933,83.32865472056208,83.00884599153325,82.27599746453285,81.72032491630296,81.16048663648115,80.64335076795543,79.96208269189015,79.19301366796479,78.421904236148407,76.7550758510334
si_nego_txell,0.05350726823717214,0.06157000728660905,0.09528691603879974,0.21292960853285628,192.5673716245805,166.06204303644952,76.16528035326391,74.2499908475258,79.81602070829952,220.137874281007,206.644740527794,196.082234570058,189.54644812066323,186.5340698828476,185.5670535299175,179.91430708481602,176.0328427066969,175.26494951226348,173.9301277683115,173.93814810780734,174.26699765526436,171.85686885159274,169.29155022490758,168.0375522774332,166.73613551796817,165.55683434018346,164.75689536536805,164.04681979991884,163.36055258510663,162.39543870499787,74.51985095800711,77.47747697832986,76.80634752079378,75.8973785025677,75.59384438284927,75.52171929138134,75.98153223961968,75.23010044899492,74.24214559918198,74.37496366902784,75.33260677197902,76.60907913489388,78.63681904646484,79.62199317507032,79.64406136948587,79.70615027574254,79.92309502621636,80.05988359777832,80.10719026370435,80.13108595583729,80.20012643368074
sin_ego_alejandro,0.04398527185971698,0.07130885024609149,0.07102539800298563,0.1918046281095855,131.42967879950567,126.61029498601307,78.74083165638882,80.68652911231683,83.39738922665371,152.56800800966766,135.82440547109903,132.4346199146064,129.08981140768591,128.01911586240956,126.62422312157769,126.23375697381628,126.1272150427354,125.46101676515894,125.0244031025765,124.50668365485384,124.23297887205344,124.8906291884048,125.68578462209298,126.00367133802352,126.05263567756488,126.41121851502768,127.06477233404756,127.5642701166282,127.9523737010137,128.3654004813814,77.06180399354515,79.05443520195806,78.86222793033187,78.81260846590372,79.05501432238073,79.1952260010294,79.57867427211497,79.89399464174994,80.37918732674568,81.00634192300298,81.46171007307343,81.77718988432407,82.01829132981554,82.1321287321264,82.60867376051297,83.12689342788832,83.36020755559386,83.4773698248391,83.55761608545127,83.71362579000389,83.86999637588947
sin_ego_cristina,0.04501942842720707,0.07725556236273806,0.08309141419589453,0.20925697287461065,193.20077800856245,194.03316335003416,82.00682475387626,80.49787500197215,83.01254767811331,NA,NA,194.2544730366639,189.13227314693816,186.89486214992817,185.27599128646364,183.53335346852185,183.52994255879472,184.2175840207687,184.6636417237284,185.2926437193566,186.009010745336,187.0648872645945,191.3303434323145,192.93270052475407,192.7070039803183,193.9834017096304,195.70705381282968,197.42407958310528,198.7288609773892,199.9525584758736,80.56063092890963,82.55508256039303,82.14462054257142,81.29131399190524,80.68532254799247,80.0015167269799,79.98574783996085,80.47541162268722,80.50957071877575,80.42032551935745,80.51926949526481,80.73877888118949,81.37242839403869,82.27891597088062,82.64241428605114,82.8136028736334,83.00573880769751,83.30756849890741,83.73947827793765,84.08313527227324,84.08215011526401
sin_ego_david,0.04045482223361262,0.04991793854556878,0.06695154790708988,0.1596900877642603,130.13952546713804,133.57445967209011,82.09715833415406,85.5916539695526,86.90721292474777,187.6636246332191,144.83775195774462,130.30269073507932,129.78203564656587,128.8069841054816,127.04592922050868,125.72482063723336,127.40364806643758,129.61249301769757,130.44629013136213,130.4747430751324,132.52665265090965,132.83134824601584,132.485665923981,132.66953769862778,133.30901883676475,133.6302109960494,134.1608043490445,134.94545798299154,135.9247852462656,136.9377039588783,76.27042453105422,79.12479884998474,81.23242361198714,82.7478256985051,83.46674055894957,83.54042783401128,83.89430078662564,84.60818961891566,85.37706770515754,85.95923286364383,86.45713962881786,87.14277396231844,87.58929924490305,87.4588198604396,87.21005691506707,87.0625342363443,86.85725798421589,86.47916234720859,85.89613771852423,85.12326659549889,84.01179020259528
